,TPM_BALB_notx_rep1,TPM_BALB_notx_rep2,TPM_BALB_KLA_rep1,TPM_BALB_KLA_rep2,TPM_C57_notx_rep1,TPM_C57_notx_rep2,TPM_C57_KLA_rep1,TPM_C57_KLA_rep2,TPM_NOD_notx_rep1,TPM_NOD_notx_rep2,TPM_NOD_KLA_rep1,TPM_NOD_KLA_rep2,TPM_PWK_notx_rep1,TPM_PWK_notx_rep2,TPM_PWK_KLA_rep1,TPM_PWK_KLA_rep2,TPM_SPRET_notx_rep1,TPM_SPRET_notx_rep2,TPM_SPRET_KLA_rep1,TPM_SPRET_KLA_rep2
NM_001136069,784.286,917.044,650.01,679.896,645.908,922.826,567.448,872.988,579.476,716.11,520.353,579.188,512.749,582.608,446,516.734,682.01,1211.609,627.856,1047.541
NM_008211,689.308,730.767,875.024,1241.967,728.054,811.66,872.754,1194.909,611.718,700.8,765.38,760.132,655.623,665.681,1030.363,1121.241,484.158,525.486,443.235,622.37
NM_011671,1190.046,1347.389,1037.683,1167.786,822.264,702.307,698.884,568.856,747.025,669.391,642.248,626.174,406.756,181.758,303.03,171.342,1011.024,1052.767,795.522,826.312
NM_011358,599.663,505.611,503.432,397.33,701.578,585.236,605.334,481.875,511.852,613.184,462.348,562.66,459.728,385.601,394.671,345.856,749.321,581.499,653.089,466.021
NM_175102,669.646,527.707,560.513,477.048,692.698,558.351,628.302,537.13,429.678,596.585,325.143,455.504,481.475,419.723,325.092,338.688,640.269,597.691,558.152,551.169
NM_007505,602.03,645.527,539.287,563.671,603.429,600.867,531.768,529.476,563.998,556.907,502.903,508.929,485.374,477.603,452.777,436.177,836.947,777.685,746.976,694.399
NM_026988,521.223,514.179,348.28,428.572,519.025,608.176,497.108,522.601,468.425,444.965,363.276,421.92,524.286,301.273,409.936,246.553,812.878,887.06,564.006,703.154
NM_010368,698.994,780.62,623.264,709.093,524.806,544.84,445.082,465.813,507.201,418.028,460.308,397.561,383.919,336.1,319.835,295.886,600.899,618.451,509.83,534.552
NM_029872,527.657,478.11,385.746,413.577,538.818,479.085,527.882,441.004,375.974,436.914,359.263,503.668,396.413,371.6,336.496,365.849,628.14,631.378,595.137,481.591
NM_010436,400.586,283.531,318.887,237.355,582.552,408.945,508.35,405.123,155.289,218.353,137.387,194.104,257.835,153.194,177.698,103.079,665.733,558.462,561.957,477.993
NM_011873,395.069,454.115,384.279,392.596,465.891,501.278,419.459,437.168,380.812,398.555,335.21,350.273,382.279,403.892,337.641,376.301,437.262,554.739,370.465,470.271
NM_001037859,341.452,359.609,316.002,313.842,467.549,494.027,465.625,443.99,398.646,342.255,367.08,319.982,218.644,206.827,211.444,187.659,416.949,458.395,391.871,381.854
NM_134116,486.327,523.137,398.356,436.479,459.016,499.148,387.794,430.498,381.707,348.259,300.304,295.232,409.465,287.676,298.217,235.857,389.942,427.014,316.351,343.09
NM_008138,466.781,438.624,376.372,373.444,496.936,454.361,416.182,400.817,379.475,399.895,323.912,353.35,349.428,255.035,265.421,222.04,441.06,472.457,351.791,373.913
NM_010772,391.264,393.257,279.153,335.294,480.381,455.065,369.948,384.939,281.316,324.904,212.073,278.888,329.528,330.844,230.75,257.461,515.5,522.081,378.967,406.36
NM_013641,277.016,380.011,220.741,322.669,435.564,489.088,363.322,421.014,246.351,214.065,231.492,213.589,328.127,320.213,286.994,286.192,421.378,469.984,346.283,399.433
NM_001291020,361.273,428.802,319.866,369.917,404.028,461.838,394.804,413.821,460.152,396.707,411.415,396.737,406.7,326.638,387.234,288.378,427.345,502.686,447.426,471.93
NM_001077510,462.585,442.496,399.962,388.313,456.827,388.528,397.393,328.304,355.477,302.702,319.986,307.17,551.844,356.613,424.9,321.615,541.042,458.447,445.266,373.789
NM_182650,322.023,368.227,263.14,301.782,400.808,398.833,336.121,349.219,298.947,318.391,256.033,285.763,287.825,307.683,275.027,284.32,384.608,375.4,374.828,323.082
NM_016805,321.836,322.23,263.966,269.832,421.564,372.032,379.478,354.431,300.18,333.026,280.361,309.097,279.477,276.463,253.997,249.783,436.821,372.399,390.95,321.027
NM_019390,496.495,337.947,379.894,270.208,450.066,336.748,395.405,315.091,271.515,355.469,249.741,299.844,287.983,180.617,222.935,150.708,516.243,284.054,455.013,248.635
NM_001038231,320.834,324.444,276.851,251.81,399.786,386.663,352.175,356.668,303.951,322.026,262.306,250.25,231.737,314.306,174.302,263.604,406.261,412.716,347.769,371.565
NM_007748,420.496,367.843,377.242,342.943,388.964,357.136,362.114,320.466,328.963,331.639,293.902,265.207,354.342,316.409,270.995,281.768,444.416,366.739,379.508,335.683
NM_025587,338.1,237.691,306.166,213.693,402.281,315.712,331.235,249.006,407.595,511.853,314.202,424.509,580.815,481.764,482.299,408.051,125.538,185.038,123.238,145.817
NM_007451,309.264,285.319,305.881,260.233,372.465,322.055,310.162,261.168,308.331,289.631,295.767,278.113,290.639,270.928,227.025,240.451,370.888,359.834,323.165,306.738
NM_025567,358.879,285.545,301.009,298.373,368.367,320.153,324.267,280.77,372.585,406.232,309.035,357.805,309.488,325.621,230.589,288.678,525.668,418.488,483.344,346.474
NM_001170341,350.12,319.267,277.136,284.449,353.736,326.62,311.561,297.071,286.471,306.061,245.743,265.752,340.768,304.225,272.213,270.761,418.921,385.421,345.723,333.121
NM_026129,411.41,380.104,277.807,300.198,356.554,300.959,250.689,230.41,264.083,279.889,201.108,209.598,204.048,167.978,136,135.184,452.533,434.648,331.146,357.877
NM_025994,427.089,399.894,358.34,346.735,340.233,316.289,328.154,294.732,284.516,324.368,263.508,292.694,202.701,157.338,175.967,143.868,499.761,473.676,429.405,394.995
NM_010188,299.187,393.2,241.402,313.583,319.764,329.179,233.866,238.373,123.565,126.224,100.868,91.382,198.218,111.804,144.236,93.117,284.265,413.313,217.211,322.557
NM_011150,270.727,326.816,249.344,309.125,302.936,333.322,282.942,276.62,916.888,802.882,839.263,834.185,535.101,1166.766,448.156,1015.859,137.675,195.076,133.744,183.191
NM_001130453,227.763,247.461,214.979,216.842,296.495,333.7,311.075,307.04,388.045,321.577,313.736,316.408,318.462,523.036,307.534,442.283,279.968,314.095,237.077,266.102
NM_009304,265.863,293.229,236.623,258.303,325.046,295.005,288.804,262.766,220.569,216.258,201.179,205.096,216.196,201.931,182.853,170.217,320.876,324.427,267,281.323
NM_001159521,302.886,317.208,238.999,272.222,304.138,312.943,244.798,259.799,252.966,232.226,217.651,235.486,237.131,158.427,208.337,139.736,265.704,338.189,227.945,266.333
NM_029576,318.925,307.306,279.424,273.939,325.358,281.395,281.473,251.47,263.36,290.136,234.896,248.583,283.379,273.562,222.404,224.238,384.067,375.086,314.235,325.868
NM_001289531,316.165,331.308,276.26,297.529,298.29,298.428,274.931,281.177,249.871,260.442,233.331,208.86,262.435,262.357,223.059,238.722,307.386,308.754,269.993,276.028
NM_001159505,279.214,311.918,225.557,248.863,257.069,329.103,196.814,282.478,159.614,153.935,142.728,113.765,303.323,180.813,232.15,148.107,345.825,328.75,272.188,290.792
NR_027897,366.206,374.184,249.815,286.38,269.404,308.183,219.199,229.064,190.034,202.735,129.376,149.973,234.642,157.372,120.31,136.699,284.69,320.046,209.261,257.057
NM_138310,293.892,263.431,207.566,233.305,294.23,277.95,296.33,265.291,217.945,184.082,230.481,202.626,258.991,144.202,281.135,149.403,265.765,282.103,243.163,235.359
NM_001272098,435.728,401.158,357.266,362.914,309.684,256.604,241.397,194.769,374.577,309.192,276.026,284.183,377.25,184.416,242.368,150.138,320.509,310.46,255.389,282.914
NM_133976,271.972,260.818,203.414,219.171,277.15,281.624,218.677,217.6,158.59,193.453,163.53,145.877,208.314,204.926,139.97,168.916,259.528,313.235,236.077,250.872
NM_173374,225.238,218.922,208.225,180.234,273.693,282.442,248.785,255.617,206.992,243.499,197.032,209.701,173.526,207.516,161.296,180.61,276.272,233.822,244.619,219.26
NM_013538,178.804,105.874,145.882,94.488,333.995,214.594,265.385,186.924,83.91,132.553,64.197,99.251,95.089,30.419,75.429,25.459,342.981,241.157,254.963,208.517
NM_007590,263.721,250.306,216.275,210.182,278.479,262.297,236.92,229.788,233.898,272.761,200.035,229.485,226.674,198.437,175.056,156.586,332.198,338.881,258.27,283.853
NM_001199631,287.836,274.066,227.307,238.835,280.44,258.194,245.04,227.821,231.339,241.592,187.905,192.379,244.955,218.754,189.854,191.653,292.947,290.002,247.711,247.263
NM_023054,280.097,240.277,215.292,182.835,291.79,234.076,281.545,236.986,188.288,217.151,148.204,185.713,225.791,167.916,229.505,178.329,261.129,260.593,236.157,210.452
NM_013765,222.305,192.663,212.423,173.661,278.555,242.17,250.989,210.327,225.111,240.887,188.742,208.479,13.718,8.659,9.272,7.895,478.251,432.082,363.057,360.848
NM_011095,243.686,256.418,192.839,210.118,231.624,287.034,216.633,255.305,219.217,187.841,185.817,170.158,212.367,127.466,188.133,111.578,215.421,283.096,196.367,248.325
NM_001025313,258.891,328.156,241.088,310.983,224.636,289.52,225.412,262.745,654.119,582.126,578.658,593.621,393.986,553.053,365.643,503.744,197.624,237.077,184.76,209.548
NM_026499,206.318,215.207,196.579,194.758,256.252,245.386,252.833,248.811,189.105,211.349,205.047,202.965,169.95,194.967,170.276,199.893,248.761,225.106,229.943,215.648
NM_008231,185.941,152.46,149.895,136.343,283.153,216.645,261.325,206.637,155.765,177.373,142.195,152.41,196.552,198.619,162.052,176.035,297.936,203.018,246.86,181.647
NM_009112,313.017,212.793,314.03,216.15,270.879,228.753,250.726,241.096,212.562,287.479,188.992,223.501,223.52,171.031,215.151,176.503,324.685,253.897,304.476,258.322
NM_013612,208.433,223.757,180.662,206.326,224.632,271.984,196.514,241.459,437.646,415.123,401.562,383.626,367.963,693.128,323.89,593.261,106.343,169.384,97.736,138.531
NM_009433,206.064,261.16,187.291,196.619,215.528,280.445,200.142,227.229,130.585,153.927,125.058,119.741,185.916,166.562,150.83,140.982,209.652,247.385,190.237,203.744
NM_177301,201.803,195.851,170.276,160.817,256.173,236.762,218.29,202.595,199.579,214.055,157.338,187.334,186.812,181.954,150.347,155.934,284.861,251.675,244.807,216.992
NM_001347325,229.334,196.988,219.731,190.553,256.9,233.273,226.016,227.255,222.556,268.618,217.744,234.24,203.972,266.486,171.445,234.305,268.597,210.296,262.533,198.707
NM_134158,212.464,204.942,186.047,165.308,236.288,243.251,179.279,192.526,191.298,194.268,187.936,164.098,14.286,10.001,12.69,9.734,480.088,587.773,431.086,514.596
NM_024460,394.574,351.523,359.088,284.885,262.165,216.779,217.867,186.538,280.978,316.708,213.863,227.322,151.985,134.579,120.668,108.131,318.386,333.987,273.474,275.109
NM_001308535,191.101,271.884,233.405,266.398,194.976,280.516,231.521,280.111,426.732,347.116,414.603,357.897,322.549,412.296,328.119,376.201,246.86,365.454,242.567,317.375
NM_001304432,218.418,221.897,195.585,215.427,247.17,222.495,233.759,210.742,247.499,228.473,247.713,226.442,215.479,228.921,202.99,217.832,283.477,243.108,255.213,213.823
NM_146120,245.611,187.711,199.688,156.394,256.916,207.334,218.157,188.696,163.914,174.686,148.327,161.181,151.973,102.389,126.492,92.246,162.314,289.642,148.491,204.633
NM_023065,354.601,412.952,309.102,371.743,228.409,233.168,194.525,186.578,154.186,158.229,124.701,160.575,189.048,160.012,160.005,144.19,339.46,348.004,255.356,284.779
NM_026885,249.33,212.376,223.774,189.64,233.89,213.187,204.463,198.121,174.445,189.699,158.986,140.671,199.137,183.787,170.9,163.87,270.079,213.202,227.019,191.76
NM_178911,209.906,153.418,176.661,121.464,231.462,210.563,193.522,178.426,259.704,288.157,213.257,244.683,64.9,28.282,49.082,25.701,526.598,558.544,441.703,464.357
NM_172609,202.441,159.579,174.844,141.81,229.127,211.06,197.764,185.493,164.131,172.741,159.365,149.819,195.65,172.296,156.781,157.28,228.361,207.229,204.279,177.906
NM_026760,248.939,194.924,199.023,169.863,258.352,179.653,230.258,166.738,187.975,212.083,168.37,185.06,239.658,208.011,175.005,186.733,306.772,197.525,252.113,179.374
NM_019824,208.288,162.015,173.531,135.76,237.536,194.497,197.466,176.993,172.906,188.469,152.744,144.865,156.702,115.013,130.832,107.621,198.7,151.151,166.607,138.48
NM_009687,156.82,156.646,124.451,138.289,229.635,200.468,187.837,176.884,140.667,169.223,127.949,140.56,121.751,156.097,92.124,124.385,206.747,192.521,183.07,157.366
NM_009828,166.975,117.195,144.89,103.825,229.619,187.882,209.157,176.564,125.203,176.2,103.979,148.754,63.339,27.273,58.105,23.597,244.089,195.772,200.517,179.78
NM_001033166,241.976,131.126,165.926,90.282,257.178,158.83,207.039,125.817,115.566,185.569,92.715,121.982,124.829,90.771,101.053,83.304,178.947,135.327,149.205,113.069
NM_001024206,239.914,256.612,214.773,196.485,200.498,215.274,160.177,174.114,137.922,166.583,129.228,141.453,178.567,157.496,137.334,121.192,254.401,236.71,184.988,202.966
NM_026388,189.185,166.767,157.843,152.818,209.841,205.786,174.758,170.705,138.263,122.654,112.881,122.849,146.408,148.05,103.832,116.026,176.622,185.585,153.374,154.085
NM_026616,156.159,98.575,118.247,89.041,252.246,151.396,214.099,161.188,132.397,177.891,115.27,158.871,171.612,119.316,121.118,108.236,256.762,180.696,216.925,152.954
NM_199221,311.023,281.583,163.81,135.045,216.619,184.818,75.636,64.295,176.053,176.666,77.895,87.138,98.244,44.826,43.22,20.132,213.982,204.309,120.143,105.708
NM_030083,234.446,186.845,189.469,157.057,218.163,182.815,191.349,162.573,143.161,188.901,116.265,168.83,182.941,162.107,126.81,111.404,236.48,178.208,212.067,162.818
NM_007585,237.003,192.592,214.481,160.232,196.963,200.254,182.999,186.166,160.146,162.801,146.615,142.848,148.639,98.542,131.906,88.134,277.628,276.427,275.822,236.205
NM_029841,194.939,176.357,156.351,153.687,215.348,180.1,187.34,168.788,163.837,190.378,158.266,165.502,147.771,143.01,114.758,116.027,205.61,189.566,172.84,157.325
NM_181821,166.427,170.706,145.431,145.289,184.175,202.524,165.671,166.637,120.784,119.589,104.286,99.221,191.819,140.47,134.357,130.59,180.902,195.961,140.08,169.315
NM_023603,165.469,164.011,168.912,169.887,199.895,185.474,228.625,189.6,99.515,110.793,113.16,126.227,146.117,148.709,153.461,152.237,248.153,199.942,242.824,187.603
NM_009273,179.855,155.807,162.263,142.596,203.611,178.038,167.009,165.88,139.318,150.031,116.526,128.118,165.235,151.922,124.424,128.106,195.721,144.932,168.856,127.775
NM_009083,11.319,11.537,13.753,6.471,235.21,136.186,174.979,153.042,15.12,17.638,13.291,13.523,13.949,14.351,10.972,10.412,165.74,141.244,145.485,147.148
NR_028101,11.277,11.495,13.703,6.447,234.485,135.687,174.337,152.481,15.065,17.574,13.683,13.474,13.898,14.386,10.932,10.374,165.132,140.726,144.952,146.609
NM_175242,154.422,145.212,160.369,133.445,193.942,172.753,232.184,164.218,141.648,152.577,146.222,175.211,157.341,110.182,159.288,99.383,175.481,169.858,176.424,152.346
NM_007637,168.206,146.13,155.083,132.693,197.755,168.891,176.357,158.331,146.843,177.736,154.65,149.367,156.945,162.467,131.022,147.349,209.501,173.358,195.404,160.889
NM_011577,159.023,174.54,145,158.604,178.658,187.498,178.491,172.586,191.673,166.786,188.328,178.093,182.904,171.132,158.626,157.56,216.814,205.291,183.249,186.242
NM_001081415,146.425,142.742,100.364,121.284,200.552,160.403,168.514,150.64,124.121,159.471,107.773,143.625,116.97,98.992,90.622,81.769,243.613,204.533,186.261,166.126
NM_146110,172.51,195.5,150.802,167.81,174.748,185.248,165.135,163.497,167.746,174.587,174.237,163.733,179.461,178.876,143.65,153.85,179.203,213.367,177.84,176.13
NM_009225,158.403,153.45,149.897,143.707,191.134,167.788,179.963,160.892,159.121,182.354,143.763,160.415,153.651,167.119,125.738,141.941,176.649,166.53,170.233,136.584
NM_001159555,126.89,190.935,123.519,176.859,164.181,189.654,151.371,171.971,59.77,92.47,56.469,71.911,14.843,19.137,14.218,17.474,127.011,159.694,114.841,161.77
NM_146012,134.706,149.015,109.845,119.463,163.698,183.375,122.518,139.191,71.262,78.622,47.187,73.248,127.54,113.373,91.387,89.788,116.2,168.252,96.261,123.608
NM_001081117,154.928,117.174,175.203,130.584,204.133,142.709,228.697,178.683,100.729,117.82,121.451,123.1,62.085,22.13,85.728,27.44,211.596,189.3,216.858,187.155
NM_011119,140.33,117.161,119.946,97.101,196.015,144.766,172.5,134.924,138.311,173.081,142.356,135.736,108.296,112.969,84.069,99.124,222.152,163.603,194.8,146.401
NM_026251,151.994,180.735,148.987,158.394,147.291,193.074,136.056,165.682,261.104,254.958,238.493,229.376,211.014,304.366,202.409,283.597,115.433,146.968,95.329,130.713
NM_016794,190.842,170.289,162.029,143.392,170.726,166.312,154.773,153.453,130.248,171.043,121.783,122.91,140.908,145.465,104.007,126.995,213.676,188.469,167.382,169.714
NM_008112,134.582,124.162,117.73,105.451,178.431,157.224,154.811,133.619,105.28,116.041,99.204,88.361,119.389,113.581,112.965,101.628,149.117,125.142,130.928,115.063
NM_010937,139.317,177.945,127.139,157.635,139.957,194.509,123.608,162.769,139.084,130.023,139.257,119.454,131.008,161.904,131.059,147.046,157.062,197.334,142.588,179.403
NM_178919,143.352,126.803,116.418,118.238,176.059,157.317,155.927,137.801,108.255,133.834,103.432,131.097,97.701,95.664,81.611,81.098,210.935,191.974,170.713,171.257
NM_009945,196.673,170.305,168.626,140.519,179.907,150.901,150.065,151.191,155.88,172.749,135.193,151.371,128.92,129.807,96.697,113.474,214.54,199.071,205.987,183.144
NM_001136081,143.461,130.373,118.055,115.384,173.702,156.132,157.165,142.035,123.431,140.724,109.619,118.869,113.239,117.488,96.869,101.051,175.226,158.385,150.761,141.966
NM_001317219,214.138,156.253,166.216,114.484,181.831,139.776,139.384,119.558,139.484,142.794,118.129,112.942,82.156,87.804,85.632,74.182,366.084,322.444,314.409,310.436
NM_180588,132.995,125.547,112.709,113.344,175.874,144.807,160.997,134.024,97.387,114.23,88.218,110.145,101.461,79.768,75.017,69.904,131.184,111.714,111.264,92.217
NM_015735,142.054,153.021,126.482,137.837,155.591,163.337,136.813,138.612,128.074,129.483,127.9,122.542,122.292,143.582,111.646,127.417,165.939,159.222,151.936,134.72
NM_001110234,236.607,204.694,196.392,185.441,167.543,148.473,142.576,113.278,151.622,171.029,132.58,117.616,133.237,118.12,100.891,97.265,233.846,159.937,174.314,151.843
NM_001163161,183.825,166.457,254.988,238.232,145.272,168.492,197.08,223.415,360.419,365.039,395.924,339.754,267.998,373.39,296.659,380.377,6.367,9.93,9.817,15.018
NM_001310682,130.001,143.908,133.626,133.033,153.257,158.511,147.969,132.286,135.6,118.858,130.3,131.17,142.258,117.114,129.901,103.215,178.437,196.813,165.212,158.463
NM_026061,164.703,148.407,139.883,121.881,157.374,153.053,132.428,131.277,142.747,154.083,104.019,120.411,154.888,135.624,122.006,117.847,173.398,154.664,162.27,135.726
NM_022009,138.803,139.69,114.545,124.021,154.793,154.463,133.298,142.852,128.72,113.258,114.523,106.933,124.429,117.6,114.037,107.647,154.724,146.504,132.931,120.316
NM_001166477,95.851,96.665,86.869,81.21,154.981,153.358,150.547,143.94,84.293,97.947,81.298,86.273,57.918,53.832,38.461,48.232,217.714,116.872,208.239,96.003
NM_001166537,95.257,96.316,86.362,80.705,154.124,152.501,149.889,143.169,83.696,97.254,80.723,85.663,57.508,53.519,38.246,48.098,216.368,116.28,206.983,95.578
NM_001313724,207.383,172.29,175.684,163.394,178.552,127.525,136.972,117.873,204.042,173.945,180.748,145.634,153.419,180.27,120.15,168.372,255.049,178.928,191.873,150.328
NM_183358,114.67,95.187,95.198,91.723,165.324,138.153,140.872,115.04,101.419,109.043,83.13,82.872,116.155,116.798,89.196,106.388,138.22,105.015,111.43,82.698
NM_028195,156.124,143.765,103.061,99.388,156.211,145.416,102.708,88.939,130.784,138.233,99.632,111.185,156.072,88.783,106.563,69.239,198.709,163.727,144.525,108.87
NM_010194,122.412,132.885,92.72,107.425,158.057,142.402,118.6,119.988,84.947,78.055,60.019,62.252,111.397,73.418,82.17,56.587,117.569,115.324,87.285,88.48
NM_009861,125.922,131.054,123.768,120.39,140.801,155.235,129.188,141.574,126.133,128.776,120.612,117.224,126.081,115.215,125.892,109.124,135.811,145.391,124.64,131.158
NM_001301368,148.473,87.712,110.939,70.432,182.091,112.121,151.889,106.125,69.866,106.716,48.516,78.518,54.344,18.155,40.32,16.258,112.404,86.362,85.012,73.255
NM_197979,159.715,143.133,132.284,127.438,151.769,142.325,127.943,124.34,133.709,156.314,133.743,141.196,108.439,120.279,82.743,114.339,180.855,160.816,174.457,140.581
NM_019674,119.962,126.567,106.721,108.207,145.832,146.916,125.958,130.88,120.906,117.938,100.262,116.857,103.632,110.903,88.193,94.253,133.069,138.04,118.835,129.922
NM_001007571,146.491,102.825,108.183,84.766,163.45,127.114,133.199,109.517,104.081,119.773,83.295,103.301,126.322,102.83,94.26,90.05,134.336,102.719,108.179,82.719
NM_009320,133.126,152.784,124.467,142.893,136.122,151.996,126.019,140.683,133.42,118.875,112.864,114.39,139.289,118.634,134.362,106.781,134.92,165.024,123.855,143.107
NM_001297607,116.489,104.362,104.038,96.977,150.24,137.841,127.28,112.192,84.262,91.156,84.877,78.376,103.566,108.894,85.658,103.096,138.13,120.123,119.028,100.209
NM_010833,135.569,144.584,125.105,129.765,141.248,145.998,138.797,133.038,172.351,142.617,170.988,139.62,144.054,176.478,150.768,166.391,125.225,152.783,117.446,139.173
NM_001005419,151.503,168.226,180.166,153.744,135.325,151.61,186.828,150.886,97.988,120.98,109.697,132.649,135.827,130.06,124.104,105.581,175.102,148.156,168.147,140.185
NM_207207,233.458,182.819,167.321,174.825,158.94,127.562,131.68,107.289,152.245,167.416,120.589,118.083,141.036,103.991,98.685,90.278,171.317,140.15,141.561,121.472
NM_011434,134.416,107.44,107.449,80.054,163.663,121.796,126.824,106.894,66.726,72.706,55.85,72.121,51.95,58.396,40.2,49.98,115.124,70.162,97.679,61.184
NM_026455,148.141,150.897,121.782,119.287,136.191,145.008,107.016,117.031,103.252,121.807,83.321,95.576,108.395,132.544,92.374,97.427,151.737,160.309,111.347,122.007
NM_145569,128.59,126.796,134.567,127.675,142.243,138.86,147.467,138.528,119.533,133.164,122.524,126.924,101.601,101.941,105.081,112.427,146.662,128.839,152.085,136.834
NM_019402,131.374,122.642,117.205,104.025,150.676,127.787,132.201,104.059,97.894,108.939,83.03,108.528,123.703,122.109,102.231,107.967,156.723,123.925,141.086,114.274
NM_016763,106.364,114.759,87.317,102.049,119.88,156.707,103.949,121.977,97.889,79.997,88.409,70.276,88.224,91.143,67.407,85.44,104.127,104.289,86.489,90.845
NM_001312867,121.097,117.007,105.653,105.014,142.105,131.735,125.935,121.123,112.566,131.998,99.008,114.968,118.548,116.073,103.845,100.458,164.135,159.138,149.592,140.402
NM_009059,130.148,121.205,105.905,100.081,143.654,129.932,110.664,113.73,85.574,85.901,67.498,82.818,118.371,94.608,88.657,77.357,121.944,104.078,103.321,97.864
NM_153152,138.792,124.462,131.037,105.299,145.019,127.647,124.33,100.062,124.595,122.055,102.254,88.867,110.954,92.58,86.774,88.335,155.881,136.145,143.924,129.27
NM_053214,126.18,145.485,99.774,119.071,134.08,138.19,107.712,112.051,82.519,68.612,65.783,64.414,119.553,80.909,96.268,69.923,147.576,167.792,123.871,131.773
NM_001111058,159.969,220.643,153.772,197.572,125.108,144.578,118.891,132.39,54.152,37.473,45.494,33.265,90.105,74.676,81.277,65.714,136.32,210.377,109.49,189.319
NM_025348,92.099,99.707,85.997,88.286,126.503,142.758,106.225,109.929,108.056,109.58,77.713,91.681,105.758,100.288,82.147,71.901,127.113,111.903,105.37,108.386
NM_001001493,72.473,104.45,71.683,78.438,124.598,142.17,107.964,115.382,86.58,60.949,55.985,80.109,24.006,32.139,18.884,34.028,125.615,125.427,106.375,105.001
NM_008617,147.568,153.645,128.579,138.27,137.583,127.556,118.847,111.238,148.289,151.201,128.706,134.614,113.433,116.275,92.915,104.304,206.875,181.121,165.618,156.804
NM_009151,118.483,99.452,99.613,84.004,146.594,117.881,126.98,101.589,140.677,137.463,110.77,122.239,98.648,58.096,78.508,50.068,206.984,183.71,145.436,138.164
